上海电信,#genre#
中国教育电视台2,http://124.79.52.158:4022/udp/239.45.1.52:5140#http://116.229.55.128:4022/udp/239.45.1.52:5140#http://101.83.128.184:4022/udp/239.45.1.52:5140
快乐购,http://124.79.52.158:4022/udp/239.45.1.53:5140#http://116.229.55.128:4022/udp/239.45.1.53:5140#http://101.83.128.184:4022/udp/239.45.1.53:5140
哈哈炫动HD,http://124.79.52.158:4022/udp/239.45.1.55:5140#http://116.229.55.128:4022/udp/239.45.1.55:5140#http://101.83.128.184:4022/udp/239.45.1.55:5140
崇明电视,http://124.79.52.158:4022/udp/239.45.1.54:5140#http://116.229.55.128:4022/udp/239.45.1.54:5140#http://101.83.128.184:4022/udp/239.45.1.54:5140
家有购物HD,http://124.79.52.158:4022/udp/239.45.1.58:5140#http://116.229.55.128:4022/udp/239.45.1.58:5140#http://101.83.128.184:4022/udp/239.45.1.58:5140
中国教育电视台1,http://124.79.52.158:4022/udp/239.45.1.51:5140#http://116.229.55.128:4022/udp/239.45.1.51:5140#http://101.83.128.184:4022/udp/239.45.1.51:5140
家有购物,http://124.79.52.158:4022/udp/239.45.1.59:5140#http://116.229.55.128:4022/udp/239.45.1.59:5140#http://101.83.128.184:4022/udp/239.45.1.59:5140
百事通,http://124.79.52.158:4022/udp/239.45.1.103:5140#http://116.229.55.128:4022/udp/239.45.1.103:5140#http://101.83.128.184:4022/udp/239.45.1.103:5140
百事通4K,http://124.79.52.158:4022/udp/239.45.1.108:5140#http://116.229.55.128:4022/udp/239.45.1.108:5140#http://101.83.128.184:4022/udp/239.45.1.108:5140
东方购物,http://124.79.52.158:4022/udp/239.45.1.111:5140#http://116.229.55.128:4022/udp/239.45.1.111:5140#http://101.83.128.184:4022/udp/239.45.1.111:5140
优购物,http://124.79.52.158:4022/udp/239.45.1.114:5140#http://116.229.55.128:4022/udp/239.45.1.114:5140#http://101.83.128.184:4022/udp/239.45.1.114:5140
金色学堂,http://124.79.52.158:4022/udp/239.45.1.118:5140#http://116.229.55.128:4022/udp/239.45.1.118:5140#http://101.83.128.184:4022/udp/239.45.1.118:5140
中国教育电视1,http://124.79.52.158:4022/udp/239.45.1.125:5140#http://116.229.55.128:4022/udp/239.45.1.125:5140#http://101.83.128.184:4022/udp/239.45.1.125:5140
外语频道HD,http://124.79.52.158:4022/udp/239.45.1.127:5140#http://116.229.55.128:4022/udp/239.45.1.127:5140#http://101.83.128.184:4022/udp/239.45.1.127:5140
法治天地,http://124.79.52.158:4022/udp/239.45.1.192:5140#http://116.229.55.128:4022/udp/239.45.1.192:5140#http://101.83.128.184:4022/udp/239.45.1.192:5140
中国国际电视台,http://124.79.52.158:4022/udp/239.45.1.194:5140#http://116.229.55.128:4022/udp/239.45.1.194:5140#http://101.83.128.184:4022/udp/239.45.1.194:5140
好享购物,http://124.79.52.158:4022/udp/239.45.1.253:5140#http://116.229.55.128:4022/udp/239.45.1.253:5140#http://101.83.128.184:4022/udp/239.45.1.253:5140
未知频道,http://124.79.52.158:4022/udp/239.45.3.9:5140#http://116.229.55.128:4022/udp/239.45.3.9:5140#http://101.83.128.184:4022/udp/239.45.3.9:5140
快乐垂钓,http://124.79.52.158:4022/udp/239.45.3.12:5140#http://116.229.55.128:4022/udp/239.45.3.12:5140#http://101.83.128.184:4022/udp/239.45.3.12:5140
茶频道,http://124.79.52.158:4022/udp/239.45.3.18:5140#http://116.229.55.128:4022/udp/239.45.3.18:5140#http://101.83.128.184:4022/udp/239.45.3.18:5140
金色学堂,http://124.79.52.158:4022/udp/239.45.3.51:5140#http://116.229.55.128:4022/udp/239.45.3.51:5140#http://101.83.128.184:4022/udp/239.45.3.51:5140
动画,http://124.79.52.158:4022/udp/239.45.3.53:5140#http://116.229.55.128:4022/udp/239.45.3.53:5140#http://101.83.128.184:4022/udp/239.45.3.53:5140
动画,http://124.79.52.158:4022/udp/239.45.3.55:5140#http://116.229.55.128:4022/udp/239.45.3.55:5140#http://101.83.128.184:4022/udp/239.45.3.55:5140
游戏风云,http://124.79.52.158:4022/udp/239.45.3.64:5140#http://116.229.55.128:4022/udp/239.45.3.64:5140#http://101.83.128.184:4022/udp/239.45.3.64:5140
央广购物,http://124.79.52.158:4022/udp/239.45.3.70:5140#http://116.229.55.128:4022/udp/239.45.3.70:5140#http://101.83.128.184:4022/udp/239.45.3.70:5140
东方购物HD,http://124.79.52.158:4022/udp/239.45.3.74:5140#http://116.229.55.128:4022/udp/239.45.3.74:5140#http://101.83.128.184:4022/udp/239.45.3.74:5140
东方购物HD,http://124.79.52.158:4022/udp/239.45.3.75:5140#http://116.229.55.128:4022/udp/239.45.3.75:5140#http://101.83.128.184:4022/udp/239.45.3.75:5140
中视购物,http://124.79.52.158:4022/udp/239.45.3.79:5140#http://116.229.55.128:4022/udp/239.45.3.79:5140#http://101.83.128.184:4022/udp/239.45.3.79:5140
百事通体育HD,http://124.79.52.158:4022/udp/239.45.3.88:5140#http://116.229.55.128:4022/udp/239.45.3.88:5140#http://101.83.128.184:4022/udp/239.45.3.88:5140
百事通4K,http://124.79.52.158:4022/udp/239.45.3.107:5140#http://116.229.55.128:4022/udp/239.45.3.107:5140#http://101.83.128.184:4022/udp/239.45.3.107:5140
金鹰卡通,http://124.79.52.158:4022/udp/239.45.3.119:5140#http://116.229.55.128:4022/udp/239.45.3.119:5140#http://101.83.128.184:4022/udp/239.45.3.119:5140
聚鲨环球精选,http://124.79.52.158:4022/udp/239.45.3.123:5140#http://116.229.55.128:4022/udp/239.45.3.123:5140#http://101.83.128.184:4022/udp/239.45.3.123:5140
游戏风云HD,http://124.79.52.158:4022/udp/239.45.3.131:5140#http://116.229.55.128:4022/udp/239.45.3.131:5140#http://101.83.128.184:4022/udp/239.45.3.131:5140
生活时尚HD,http://124.79.52.158:4022/udp/239.45.3.132:5140#http://116.229.55.128:4022/udp/239.45.3.132:5140#http://101.83.128.184:4022/udp/239.45.3.132:5140
动漫秀场HD,http://124.79.52.158:4022/udp/239.45.3.134:5140#http://116.229.55.128:4022/udp/239.45.3.134:5140#http://101.83.128.184:4022/udp/239.45.3.134:5140
都市剧场HD,http://124.79.52.158:4022/udp/239.45.3.136:5140#http://116.229.55.128:4022/udp/239.45.3.136:5140#http://101.83.128.184:4022/udp/239.45.3.136:5140
百事通体育HD,http://124.79.52.158:4022/udp/239.45.3.138:5140#http://116.229.55.128:4022/udp/239.45.3.138:5140#http://101.83.128.184:4022/udp/239.45.3.138:5140
百事通体育HD,http://124.79.52.158:4022/udp/239.45.3.139:5140#http://116.229.55.128:4022/udp/239.45.3.139:5140#http://101.83.128.184:4022/udp/239.45.3.139:5140
百事通体育HD,http://124.79.52.158:4022/udp/239.45.3.140:5140#http://116.229.55.128:4022/udp/239.45.3.140:5140#http://101.83.128.184:4022/udp/239.45.3.140:5140
百事通体育HD,http://124.79.52.158:4022/udp/239.45.3.137:5140#http://116.229.55.128:4022/udp/239.45.3.137:5140#http://101.83.128.184:4022/udp/239.45.3.137:5140
乐游HD,http://124.79.52.158:4022/udp/239.45.3.135:5140#http://116.229.55.128:4022/udp/239.45.3.135:5140#http://101.83.128.184:4022/udp/239.45.3.135:5140
家家购物,http://124.79.52.158:4022/udp/239.45.3.179:5140#http://116.229.55.128:4022/udp/239.45.3.179:5140#http://101.83.128.184:4022/udp/239.45.3.179:5140
嘉定频道,http://124.79.52.158:4022/udp/239.45.3.185:5140#http://116.229.55.128:4022/udp/239.45.3.185:5140#http://101.83.128.184:4022/udp/239.45.3.185:5140
优购物,http://124.79.52.158:4022/udp/239.45.3.186:5140#http://116.229.55.128:4022/udp/239.45.3.186:5140#http://101.83.128.184:4022/udp/239.45.3.186:5140
哈哈炫动,http://124.79.52.158:4022/udp/239.45.3.187:5140#http://116.229.55.128:4022/udp/239.45.3.187:5140#http://101.83.128.184:4022/udp/239.45.3.187:5140
好享购物,http://124.79.52.158:4022/udp/239.45.3.194:5140#http://116.229.55.128:4022/udp/239.45.3.194:5140#http://101.83.128.184:4022/udp/239.45.3.194:5140
百事通体育HD,http://124.79.52.158:4022/udp/239.45.3.215:5140#http://116.229.55.128:4022/udp/239.45.3.215:5140#http://101.83.128.184:4022/udp/239.45.3.215:5140
百事通体育HD,http://124.79.52.158:4022/udp/239.45.3.216:5140#http://116.229.55.128:4022/udp/239.45.3.216:5140#http://101.83.128.184:4022/udp/239.45.3.216:5140
未知频道,http://124.79.52.158:4022/udp/239.45.3.214:5140#http://116.229.55.128:4022/udp/239.45.3.214:5140#http://101.83.128.184:4022/udp/239.45.3.214:5140
央广购物,http://124.79.52.158:4022/udp/239.45.3.213:5140#http://116.229.55.128:4022/udp/239.45.3.213:5140#http://101.83.128.184:4022/udp/239.45.3.213:5140
都市频道HD,http://124.79.52.158:4022/udp/239.45.3.236:5140#http://116.229.55.128:4022/udp/239.45.3.236:5140#http://101.83.128.184:4022/udp/239.45.3.236:5140
未知频道HD,http://124.79.52.158:4022/udp/239.45.3.235:5140#http://116.229.55.128:4022/udp/239.45.3.235:5140#http://101.83.128.184:4022/udp/239.45.3.235:5140
纪实人文,http://124.79.52.158:4022/udp/239.45.3.247:5140#http://116.229.55.128:4022/udp/239.45.3.247:5140#http://101.83.128.184:4022/udp/239.45.3.247:5140
浦东频道,http://124.79.52.158:4022/udp/239.45.3.248:5140#http://116.229.55.128:4022/udp/239.45.3.248:5140#http://101.83.128.184:4022/udp/239.45.3.248:5140
外语频道,http://124.79.52.158:4022/udp/239.45.3.249:5140#http://116.229.55.128:4022/udp/239.45.3.249:5140#http://101.83.128.184:4022/udp/239.45.3.249:5140
东方购物,http://124.79.52.158:4022/udp/239.45.3.250:5140#http://116.229.55.128:4022/udp/239.45.3.250:5140#http://101.83.128.184:4022/udp/239.45.3.250:5140
东方影视,http://124.79.52.158:4022/udp/239.45.3.245:5140#http://116.229.55.128:4022/udp/239.45.3.245:5140#http://101.83.128.184:4022/udp/239.45.3.245:5140
上海教育频道,http://124.79.52.158:4022/udp/239.45.3.252:5140#http://116.229.55.128:4022/udp/239.45.3.252:5140#http://101.83.128.184:4022/udp/239.45.3.252:5140
财富天下,http://124.79.52.158:4022/udp/239.45.0.7:5140#http://116.229.55.128:4022/udp/239.45.0.7:5140#http://101.83.128.184:4022/udp/239.45.0.7:5140
家庭理财,http://124.79.52.158:4022/udp/239.45.0.14:5140#http://116.229.55.128:4022/udp/239.45.0.14:5140#http://101.83.128.184:4022/udp/239.45.0.14:5140
上海教育HD,http://124.79.52.158:4022/udp/239.45.0.13:5140#http://116.229.55.128:4022/udp/239.45.0.13:5140#http://101.83.128.184:4022/udp/239.45.0.13:5140
金色学堂HD,http://124.79.52.158:4022/udp/239.45.0.9:5140#http://116.229.55.128:4022/udp/239.45.0.9:5140#http://101.83.128.184:4022/udp/239.45.0.9:5140
中国教育-4HD,http://124.79.52.158:4022/udp/239.45.0.21:5140#http://116.229.55.128:4022/udp/239.45.0.21:5140#http://101.83.128.184:4022/udp/239.45.0.21:5140
纪实科教HD,http://124.79.52.158:4022/udp/239.45.1.14:5140#http://116.229.55.128:4022/udp/239.45.1.14:5140#http://101.83.128.184:4022/udp/239.45.1.14:5140
七彩戏剧HD,http://124.79.52.158:4022/udp/239.45.0.16:5140#http://116.229.55.128:4022/udp/239.45.0.16:5140#http://101.83.128.184:4022/udp/239.45.0.16:5140
卡酷少儿HD,http://124.79.52.158:4022/udp/239.45.0.8:5140#http://116.229.55.128:4022/udp/239.45.0.8:5140#http://101.83.128.184:4022/udp/239.45.0.8:5140
空中课堂一年级,http://124.79.52.158:4022/udp/239.45.1.28:5140#http://116.229.55.128:4022/udp/239.45.1.28:5140#http://101.83.128.184:4022/udp/239.45.1.28:5140
空中课堂一年级,http://124.79.52.158:4022/udp/239.45.1.74:5140#http://116.229.55.128:4022/udp/239.45.1.74:5140#http://101.83.128.184:4022/udp/239.45.1.74:5140
空中课堂二年级,http://124.79.52.158:4022/udp/239.45.1.29:5140#http://116.229.55.128:4022/udp/239.45.1.29:5140#http://101.83.128.184:4022/udp/239.45.1.29:5140
空中课堂二年级,http://124.79.52.158:4022/udp/239.45.1.73:5140#http://116.229.55.128:4022/udp/239.45.1.73:5140#http://101.83.128.184:4022/udp/239.45.1.73:5140
空中课堂三年级,http://124.79.52.158:4022/udp/239.45.1.30:5140#http://116.229.55.128:4022/udp/239.45.1.30:5140#http://101.83.128.184:4022/udp/239.45.1.30:5140
空中课堂三年级,http://124.79.52.158:4022/udp/239.45.1.75:5140#http://116.229.55.128:4022/udp/239.45.1.75:5140#http://101.83.128.184:4022/udp/239.45.1.75:5140
空中课堂四年级,http://124.79.52.158:4022/udp/239.45.1.31:5140#http://116.229.55.128:4022/udp/239.45.1.31:5140#http://101.83.128.184:4022/udp/239.45.1.31:5140
空中课堂四年级,http://124.79.52.158:4022/udp/239.45.1.72:5140#http://116.229.55.128:4022/udp/239.45.1.72:5140#http://101.83.128.184:4022/udp/239.45.1.72:5140
空中课堂五年级,http://124.79.52.158:4022/udp/239.45.1.32:5140#http://116.229.55.128:4022/udp/239.45.1.32:5140#http://101.83.128.184:4022/udp/239.45.1.32:5140
空中课堂六年级,http://124.79.52.158:4022/udp/239.45.1.33:5140#http://116.229.55.128:4022/udp/239.45.1.33:5140#http://101.83.128.184:4022/udp/239.45.1.33:5140
空中课堂七年级,http://124.79.52.158:4022/udp/239.45.1.34:5140#http://116.229.55.128:4022/udp/239.45.1.34:5140#http://101.83.128.184:4022/udp/239.45.1.34:5140
空中课堂八年级,http://124.79.52.158:4022/udp/239.45.1.35:5140#http://116.229.55.128:4022/udp/239.45.1.35:5140#http://101.83.128.184:4022/udp/239.45.1.35:5140
空中课堂九年级,http://124.79.52.158:4022/udp/239.45.1.36:5140#http://116.229.55.128:4022/udp/239.45.1.36:5140#http://101.83.128.184:4022/udp/239.45.1.36:5140
空中课堂高一年级,http://124.79.52.158:4022/udp/239.45.1.37:5140#http://116.229.55.128:4022/udp/239.45.1.37:5140#http://101.83.128.184:4022/udp/239.45.1.37:5140
空中课堂高二年级,http://124.79.52.158:4022/udp/239.45.1.38:5140#http://116.229.55.128:4022/udp/239.45.1.38:5140#http://101.83.128.184:4022/udp/239.45.1.38:5140
空中课堂高三年级,http://124.79.52.158:4022/udp/239.45.1.39:5140#http://116.229.55.128:4022/udp/239.45.1.39:5140#http://101.83.128.184:4022/udp/239.45.1.39:5140
